Filename: /Users/nkrell/Box Sync/Kenya/rem-sense/S1A_IW_GRDH_1SDV_20170126T154808_20170126T154833_015004_018819_7091_Cal_TC.data/Sigma0_VV_TC_db												
ROI: mrc_ranch_house [Red] 195 points												
Basic Stats	       Min	     Max	     Mean	   Stdev								
     Band 1	-20.208261	6.025762	-8.866403	5.289712				ROI	Min	Max	Mean	Stdev
Histogram  	        DN	   Npts	  Total	 Percent	 Acc Pct			mrc_ranch_house	-20.208261	6.025762	-8.866403	5.289712
           	-7.224489	0	7	0	58.3333							
           	-7.211341	0	7	0	58.3333							
           	-7.198192	0	7	0	58.3333							
           	-7.185044	1	8	8.3333	66.6667							
           	-7.171896	0	8	0	66.6667							
           	-7.158748	0	8	0	66.6667							
           	-7.145599	0	8	0	66.6667							
           	-7.132451	0	8	0	66.6667							
           	-7.119303	0	8	0	66.6667							
           	-7.106155	0	8	0	66.6667							
           	-7.093006	0	8	0	66.6667							
           	-7.079858	0	8	0	66.6667							
           	-7.06671	0	8	0	66.6667							
           	-7.053562	0	8	0	66.6667							
           	-7.040413	0	8	0	66.6667							
           	-7.027265	0	8	0	66.6667							
           	-7.014117	0	8	0	66.6667							
           	-7.000969	0	8	0	66.6667							
           	-6.987821	0	8	0	66.6667							
           	-6.974672	0	8	0	66.6667							
           	-6.961524	0	8	0	66.6667							
           	-6.948376	0	8	0	66.6667							
           	-6.935228	0	8	0	66.6667							
           	-6.922079	0	8	0	66.6667							
           	-6.908931	0	8	0	66.6667							
           	-6.895783	0	8	0	66.6667							
           	-6.882635	0	8	0	66.6667							
           	-6.869486	0	8	0	66.6667							
           	-6.856338	0	8	0	66.6667							
           	-6.84319	0	8	0	66.6667							
           	-6.830042	0	8	0	66.6667							
           	-6.816893	0	8	0	66.6667							
           	-6.803745	0	8	0	66.6667							
           	-6.790597	0	8	0	66.6667							
           	-6.777449	0	8	0	66.6667							
           	-6.7643	0	8	0	66.6667							
           	-6.751152	0	8	0	66.6667							
           	-6.738004	0	8	0	66.6667							
           	-6.724856	0	8	0	66.6667							
           	-6.711707	0	8	0	66.6667							
           	-6.698559	0	8	0	66.6667							
           	-6.685411	0	8	0	66.6667							
           	-6.672263	0	8	0	66.6667							
           	-6.659115	1	9	8.3333	75							
           	-6.645966	1	10	8.3333	83.3333							
           	-6.632818	0	10	0	83.3333							
           	-6.61967	0	10	0	83.3333							
           	-6.606522	0	10	0	83.3333							
           	-6.593373	0	10	0	83.3333							
           	-6.580225	0	10	0	83.3333							
           	-6.567077	0	10	0	83.3333							
           	-6.553929	0	10	0	83.3333							
           	-6.54078	0	10	0	83.3333							
           	-6.527632	0	10	0	83.3333							
           	-6.514484	0	10	0	83.3333							
           	-6.501336	0	10	0	83.3333							
           	-6.488187	0	10	0	83.3333							
           	-6.475039	1	11	8.3333	91.6667							
           	-6.461891	0	11	0	91.6667							
           	-6.448743	0	11	0	91.6667							
           	-6.435594	0	11	0	91.6667							
           	-6.422446	0	11	0	91.6667							
           	-6.409298	0	11	0	91.6667							
           	-6.39615	0	11	0	91.6667							
           	-6.383001	0	11	0	91.6667							
           	-6.369853	0	11	0	91.6667							
           	-6.356705	0	11	0	91.6667							
           	-6.343557	0	11	0	91.6667							
           	-6.330409	0	11	0	91.6667							
           	-6.31726	0	11	0	91.6667							
           	-6.304112	0	11	0	91.6667							
           	-6.290964	0	11	0	91.6667							
           	-6.277816	0	11	0	91.6667							
           	-6.264667	0	11	0	91.6667							
           	-6.251519	0	11	0	91.6667							
           	-6.238371	0	11	0	91.6667							
           	-6.225223	1	12	8.3333	100							
Stats for ROI: chumvi [Coral] 42 points												
Basic Stats	       Min	       Max	      Mean	   Stdev								
     Band 1	-14.883148	-10.32757	-12.819469	1.231636								
Histogram  	        DN	   Npts	  Total	 Percent	 Acc Pct							
Band 1     	-14.883148	1	1	2.381	2.381							
Bin=0.01786	-14.865283	0	1	0	2.381							
           	-14.847418	0	1	0	2.381							
           	-14.829553	0	1	0	2.381							
           	-14.811688	0	1	0	2.381							
           	-14.793823	0	1	0	2.381							
           	-14.775958	0	1	0	2.381							
           	-14.758093	0	1	0	2.381							
           	-14.740228	0	1	0	2.381							
           	-14.722363	0	1	0	2.381							
           	-14.704498	0	1	0	2.381							
           	-14.686633	0	1	0	2.381							
           	-14.668768	1	2	2.381	4.7619							
           	-14.650903	0	2	0	4.7619							
           	-14.633038	1	3	2.381	7.1429							
           	-14.615173	0	3	0	7.1429							
           	-14.597308	0	3	0	7.1429							
           	-14.579443	0	3	0	7.1429							
           	-14.561578	0	3	0	7.1429							
           	-14.543713	0	3	0	7.1429							
           	-14.525848	0	3	0	7.1429							
           	-14.507983	0	3	0	7.1429							
           	-14.490118	0	3	0	7.1429							
           	-14.472253	0	3	0	7.1429							
           	-14.454388	0	3	0	7.1429							
           	-14.436523	0	3	0	7.1429							
           	-14.418658	0	3	0	7.1429							
           	-14.400793	0	3	0	7.1429							
           	-14.382928	0	3	0	7.1429							
           	-14.365063	1	4	2.381	9.5238							
           	-14.347198	0	4	0	9.5238							
           	-14.329333	1	5	2.381	11.9048							
           	-14.311468	0	5	0	11.9048							
           	-14.293603	0	5	0	11.9048							
           	-14.275738	0	5	0	11.9048							
           	-14.257873	0	5	0	11.9048							
           	-14.240008	1	6	2.381	14.2857							
           	-14.222143	0	6	0	14.2857							
           	-14.204278	2	8	4.7619	19.0476							
           	-14.186413	1	9	2.381	21.4286							
           	-14.168548	0	9	0	21.4286							
           	-14.150683	0	9	0	21.4286							
           	-14.132818	0	9	0	21.4286							
           	-14.114953	0	9	0	21.4286							
           	-14.097088	0	9	0	21.4286							
           	-14.079223	0	9	0	21.4286							
           	-14.061358	0	9	0	21.4286							
           	-14.043493	0	9	0	21.4286							
           	-14.025628	0	9	0	21.4286							
           	-14.007763	0	9	0	21.4286							
           	-13.989898	0	9	0	21.4286							
           	-13.972033	1	10	2.381	23.8095							
           	-13.954168	0	10	0	23.8095							
           	-13.936303	0	10	0	23.8095							
           	-13.918438	0	10	0	23.8095							
           	-13.900572	0	10	0	23.8095							
           	-13.882707	0	10	0	23.8095							
           	-13.864842	0	10	0	23.8095							
           	-13.846977	0	10	0	23.8095							
           	-13.829112	0	10	0	23.8095							
           	-13.811247	0	10	0	23.8095							
           	-13.793382	1	11	2.381	26.1905							
           	-13.775517	0	11	0	26.1905							
           	-13.757652	0	11	0	26.1905							
           	-13.739787	0	11	0	26.1905							
           	-13.721922	0	11	0	26.1905							
           	-13.704057	1	12	2.381	28.5714							
           	-13.686192	1	13	2.381	30.9524							
           	-13.668327	0	13	0	30.9524							
           	-13.650462	0	13	0	30.9524							
           	-13.632597	0	13	0	30.9524							
           	-13.614732	0	13	0	30.9524							
           	-13.596867	1	14	2.381	33.3333							
           	-13.579002	0	14	0	33.3333							
           	-13.561137	0	14	0	33.3333							
           	-13.543272	0	14	0	33.3333							
           	-13.525407	0	14	0	33.3333							
           	-13.507542	0	14	0	33.3333							
           	-13.489677	0	14	0	33.3333							
           	-13.471812	0	14	0	33.3333							
           	-13.453947	0	14	0	33.3333							
           	-13.436082	1	15	2.381	35.7143							
           	-13.418217	1	16	2.381	38.0952							
           	-13.400352	0	16	0	38.0952							
           	-13.382487	0	16	0	38.0952							
           	-13.364622	0	16	0	38.0952							
           	-13.346757	0	16	0	38.0952							
           	-13.328892	0	16	0	38.0952							
           	-13.311027	0	16	0	38.0952							
           	-13.293162	1	17	2.381	40.4762							
           	-13.275297	0	17	0	40.4762							
           	-13.257432	0	17	0	40.4762							
           	-13.239567	1	18	2.381	42.8571							
           	-13.221702	0	18	0	42.8571							
           	-13.203837	0	18	0	42.8571							
           	-13.185972	0	18	0	42.8571							
           	-13.168107	0	18	0	42.8571							
           	-13.150242	0	18	0	42.8571							
           	-13.132377	0	18	0	42.8571							
           	-13.114512	0	18	0	42.8571							
           	-13.096647	0	18	0	42.8571							
           	-13.078782	0	18	0	42.8571							
           	-13.060917	0	18	0	42.8571							
           	-13.043052	0	18	0	42.8571							
           	-13.025187	0	18	0	42.8571							
           	-13.007322	1	19	2.381	45.2381							
           	-12.989457	0	19	0	45.2381							
           	-12.971592	0	19	0	45.2381							
           	-12.953727	0	19	0	45.2381							
           	-12.935862	1	20	2.381	47.619							
           	-12.917997	0	20	0	47.619							
           	-12.900132	0	20	0	47.619							
           	-12.882267	0	20	0	47.619							
           	-12.864402	0	20	0	47.619							
           	-12.846537	0	20	0	47.619							
           	-12.828672	0	20	0	47.619							
           	-12.810807	1	21	2.381	50							
           	-12.792942	0	21	0	50							
           	-12.775077	0	21	0	50							
           	-12.757212	1	22	2.381	52.381							
           	-12.739347	0	22	0	52.381							
           	-12.721482	1	23	2.381	54.7619							
           	-12.703617	0	23	0	54.7619							
           	-12.685752	0	23	0	54.7619							
           	-12.667887	0	23	0	54.7619							
           	-12.650022	0	23	0	54.7619							
           	-12.632157	0	23	0	54.7619							
           	-12.614292	0	23	0	54.7619							
           	-12.596427	0	23	0	54.7619							
           	-12.578562	1	24	2.381	57.1429							
           	-12.560697	2	26	4.7619	61.9048							
           	-12.542832	0	26	0	61.9048							
           	-12.524967	1	27	2.381	64.2857							
           	-12.507102	0	27	0	64.2857							
           	-12.489236	1	28	2.381	66.6667							
           	-12.471371	0	28	0	66.6667							
           	-12.453506	1	29	2.381	69.0476							
           	-12.435641	0	29	0	69.0476							
           	-12.417776	0	29	0	69.0476							
           	-12.399911	0	29	0	69.0476							
           	-12.382046	0	29	0	69.0476							
           	-12.364181	0	29	0	69.0476							
           	-12.346316	0	29	0	69.0476							
           	-12.328451	0	29	0	69.0476							
           	-12.310586	0	29	0	69.0476							
           	-12.292721	1	30	2.381	71.4286							
           	-12.274856	0	30	0	71.4286							
           	-12.256991	0	30	0	71.4286							
           	-12.239126	0	30	0	71.4286							
           	-12.221261	0	30	0	71.4286							
           	-12.203396	0	30	0	71.4286							
           	-12.185531	0	30	0	71.4286							
           	-12.167666	0	30	0	71.4286							
           	-12.149801	0	30	0	71.4286							
           	-12.131936	0	30	0	71.4286							
           	-12.114071	0	30	0	71.4286							
           	-12.096206	0	30	0	71.4286							
           	-12.078341	0	30	0	71.4286							
           	-12.060476	0	30	0	71.4286							
           	-12.042611	0	30	0	71.4286							
           	-12.024746	1	31	2.381	73.8095							
           	-12.006881	0	31	0	73.8095							
           	-11.989016	0	31	0	73.8095							
           	-11.971151	0	31	0	73.8095							
           	-11.953286	0	31	0	73.8095							
           	-11.935421	0	31	0	73.8095							
           	-11.917556	0	31	0	73.8095							
           	-11.899691	0	31	0	73.8095							
           	-11.881826	0	31	0	73.8095							
           	-11.863961	0	31	0	73.8095							
           	-11.846096	1	32	2.381	76.1905							
           	-11.828231	0	32	0	76.1905							
           	-11.810366	1	33	2.381	78.5714							
           	-11.792501	0	33	0	78.5714							
           	-11.774636	0	33	0	78.5714							
           	-11.756771	0	33	0	78.5714							
           	-11.738906	0	33	0	78.5714							
           	-11.721041	1	34	2.381	80.9524							
           	-11.703176	0	34	0	80.9524							
           	-11.685311	0	34	0	80.9524							
           	-11.667446	0	34	0	80.9524							
           	-11.649581	0	34	0	80.9524							
           	-11.631716	0	34	0	80.9524							
           	-11.613851	0	34	0	80.9524							
           	-11.595986	0	34	0	80.9524							
           	-11.578121	0	34	0	80.9524							
           	-11.560256	1	35	2.381	83.3333							
           	-11.542391	0	35	0	83.3333							
           	-11.524526	0	35	0	83.3333							
           	-11.506661	0	35	0	83.3333							
           	-11.488796	1	36	2.381	85.7143							
           	-11.470931	0	36	0	85.7143							
           	-11.453066	0	36	0	85.7143							
           	-11.435201	0	36	0	85.7143							
           	-11.417336	0	36	0	85.7143							
           	-11.399471	0	36	0	85.7143							
           	-11.381606	0	36	0	85.7143							
           	-11.363741	0	36	0	85.7143							
           	-11.345876	0	36	0	85.7143							
           	-11.328011	2	38	4.7619	90.4762							
           	-11.310146	0	38	0	90.4762							
           	-11.292281	0	38	0	90.4762							
           	-11.274416	0	38	0	90.4762							
           	-11.256551	0	38	0	90.4762							
           	-11.238686	0	38	0	90.4762							
           	-11.220821	0	38	0	90.4762							
           	-11.202956	0	38	0	90.4762							
           	-11.185091	0	38	0	90.4762							
           	-11.167226	0	38	0	90.4762							
           	-11.149361	0	38	0	90.4762							
           	-11.131496	0	38	0	90.4762							
           	-11.113631	0	38	0	90.4762							
           	-11.095766	0	38	0	90.4762							
           	-11.0779	0	38	0	90.4762							
           	-11.060035	0	38	0	90.4762							
           	-11.04217	0	38	0	90.4762							
           	-11.024305	0	38	0	90.4762							
           	-11.00644	0	38	0	90.4762							
           	-10.988575	0	38	0	90.4762							
           	-10.97071	0	38	0	90.4762							
           	-10.952845	0	38	0	90.4762							
           	-10.93498	0	38	0	90.4762							
           	-10.917115	0	38	0	90.4762							
           	-10.89925	0	38	0	90.4762							
           	-10.881385	0	38	0	90.4762							
           	-10.86352	0	38	0	90.4762							
           	-10.845655	0	38	0	90.4762							
           	-10.82779	0	38	0	90.4762							
           	-10.809925	0	38	0	90.4762							
           	-10.79206	0	38	0	90.4762							
           	-10.774195	1	39	2.381	92.8571							
           	-10.75633	0	39	0	92.8571							
           	-10.738465	0	39	0	92.8571							
           	-10.7206	0	39	0	92.8571							
           	-10.702735	0	39	0	92.8571							
           	-10.68487	0	39	0	92.8571							
           	-10.667005	0	39	0	92.8571							
           	-10.64914	0	39	0	92.8571							
           	-10.631275	0	39	0	92.8571							
           	-10.61341	0	39	0	92.8571							
           	-10.595545	0	39	0	92.8571							
           	-10.57768	0	39	0	92.8571							
           	-10.559815	0	39	0	92.8571							
           	-10.54195	1	40	2.381	95.2381							
           	-10.524085	1	41	2.381	97.619							
           	-10.50622	0	41	0	97.619							
           	-10.488355	0	41	0	97.619							
           	-10.47049	0	41	0	97.619							
           	-10.452625	0	41	0	97.619							
           	-10.43476	0	41	0	97.619							
           	-10.416895	0	41	0	97.619							
           	-10.39903	0	41	0	97.619							
           	-10.381165	0	41	0	97.619							
           	-10.3633	0	41	0	97.619							
           	-10.345435	1	42	2.381	100							
Stats for ROI: next_to_airstrip [Maroon] 1408 points												
